URL,Title,Sub Title,Rating,"Reviews ",Price,Description and Shipping,ASIN,Image URL
https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Waterproof-Eyeliner/dp/B074Y8LM6T/ref=sr_1_5?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-5,"NYX PROFESSIONAL MAKEUP Epic Ink Liner, Waterproof Liquid Eyeliner - Black, Vegan Formula",1 Count (Pack of 1),4.6 out of 5 stars,"72,312",$7.92,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B074Y8LM6T,https://m.media-amazon.com/images/I/61MlC7rEJPL._AC_UL320_.jpg
https://www.amazon.com/NYX-Mechanical-Eye-Pencil-Black/dp/B005G9E9AW/ref=sr_1_6?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-6,"NYX PROFESSIONAL MAKEUP Mechanical Eyeliner Pencil, Black",1 Count (Pack of 1),4.5 out of 5 stars,"91,560",$4.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19|",B005G9E9AW,https://m.media-amazon.com/images/I/51rSQChbyPL._AC_UL320_.jpg
https://www.amazon.com/Maybelline-Eyestudio-Master-Precise-Eyeliner/dp/B07FYMBCS5/ref=sr_1_7?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-7,"Maybelline Eyestudio Master Precise All Day Waterproof Liquid Eyeliner, Black, 1 Count",$6.06 with Subscribe & Save discountSave 5% on 4 select item(s),4.5 out of 5 stars,"29,050",$6.38,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B07FYMBCS5,https://m.media-amazon.com/images/I/61GNuUF92RL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay, Waterproof, Fade-Proof Eye Makeup, Easy-to-Sharpen Liner Pencil, 100 All Day Grey, 0.045 Oz",1 Count (Pack of 1),4.2 out of 5 stars|4.6 out of 5 stars|4.5 out of 5 stars|4.4 out of 5 stars|4.3 out of 5 stars,"3,037|20,402|21,900|54,036|5,102",$6.93,"Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified|Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",,https://m.media-amazon.com/images/I/71e8G5bExnL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/71gYQoPVc2L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/51lx9IUcWzL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/61d3hXy5w7L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/41CUDb27Y2L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay, Waterproof, Fade-Proof Eye Makeup, Easy-to-Sharpen Liner Pencil, 100 All Day Grey, 0.045 Oz",1 Count (Pack of 1),4.2 out of 5 stars,"3,037",$6.93,"Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified",B08MS6VKR1,https://m.media-amazon.com/images/I/71e8G5bExnL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png||
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjQyNjAzNjgzMTo6MTo6&url=%2FColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine%2Fdp%2FB000H3I2JG%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB000H3I2JG%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-2-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Pencil Eyeliner by Revlon, ColorStay Eye Makeup with Built-in Sharpener, Waterproof, Smudgeproof, Longwearing with Ultra-Fine Tip, Black Brown, 0.01 Oz",0.01 Ounce (Pack of 1),4.6 out of 5 stars,"20,402",$6.97,,B000H3I2JG,https://m.media-amazon.com/images/I/71gYQoPVc2L._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAyMjA5MjQxMzg4MTo6Mjo6&url=%2FLOr%25C3%25A9al-Paris-Makeup-Infallible-Eyeliner%2Fdp%2FB004BDVF6A%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB004BDVF6A%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-3-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"L'Oreal Paris Makeup Infallible Never Fail Original Mechanical Pencil Eyeliner with Built in Sharpener, Black, 1 Count",$9.02 with Subscribe & Save discountSave 50% on 1 when you buy 2,4.5 out of 5 stars,"21,900",$9.49,,B004BDVF6A,https://m.media-amazon.com/images/I/51lx9IUcWzL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA2NDc4MjMwODA5ODo6Mzo6&url=%2FMaybelline-Liquid-No-Skip-Waterproof-Eyeliner%2Fdp%2FB09Y18197C%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB09Y18197C%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-4-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner, Satin Finish, Pitch Brown",1 Count (Pack of 1),4.4 out of 5 stars,"54,036",$7.98,,B09Y18197C,https://m.media-amazon.com/images/I/61d3hXy5w7L._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA1NjQxMTU2ODA5ODo6NDo6&url=%2FPalladio-Retractable-Waterproof-Pigmented-Application%2Fdp%2FB000E9FY1W%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB000E9FY1W%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-5-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Palladio Retractable Waterproof Eyeliner, Richly Pigmented Color and Creamy, Slip Twist Up Pencil Eye Liner, Smudge Proof Long Lasting Application, All Day Wear, No Sharpener Required, Olive",1 Count (Pack of 1),4.3 out of 5 stars,"5,102",$7.99,"Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B000E9FY1W,https://m.media-amazon.com/images/I/41CUDb27Y2L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
,,,,,,,,
https://www.amazon.com/Stila-Waterproof-Liquid-Liner-Intense/dp/B0031NNE56/ref=sr_1_8?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-8,stila Stay All Day Waterproof Liquid Eye Liner,1 Count (Pack of 1),4.5 out of 5 stars,"25,892",$23.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B0031NNE56,https://m.media-amazon.com/images/I/61CsYNjeDkL._AC_UL320_.jpg
https://www.amazon.com/l-f-Cosmetics-retractable-eyeliner-waterproof/dp/B07MWSXPT1/ref=sr_1_9?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-9,"e.l.f. No Budge Retractable Eyeliner, Creamy, Ultra-Pigmented & Waterproof, Creates Bold & Defined Lines, Vegan & Cruelty-Free, Black 0.006 Oz",1 Count (Pack of 1),4.5 out of 5 stars,"8,529",$4.00,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B07MWSXPT1,https://m.media-amazon.com/images/I/51iP+Zi8O5L._AC_UL320_.jpg
https://www.amazon.com/wild-Breakup-Proof-Liquid-Eyeliner-Black/dp/B082YQ8TXR/ref=sr_1_10?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-10,Wet n Wild Mega Last Breakup Proof Liquid Waterproof Eyeliner Brush Tip Pen | Quick Drying | Smudge Resistant| Long Lasting 16 Hour Wear| Precise Ultra Fine | Black,1 Count (Pack of 1),4.5 out of 5 stars,"11,333",$5.28,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B082YQ8TXR,https://m.media-amazon.com/images/I/61fqBvLANeL._AC_UL320_.jpg
https://www.amazon.com/Wet-Wild-Megaliner-Liquid-Eyeliner/dp/B01D8BUHN2/ref=sr_1_11?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-11,Wet n Wild MegaLiner Liquid Eyeliner Black Black,1 Count (Pack of 1),4.0 out of 5 stars,"3,077",$3.18,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B01D8BUHN2,https://m.media-amazon.com/images/I/51tg6QqJt5L._AC_UL320_.jpg
https://www.amazon.com/NYX-Mechanical-Eye-Pencil-White/dp/B005G9E98O/ref=sr_1_12?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-12,"NYX PROFESSIONAL MAKEUP Mechanical Eyeliner Pencil, White",1 Count (Pack of 1),4.5 out of 5 stars,"91,560",$4.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B005G9E98O,https://m.media-amazon.com/images/I/41qOUM010vL._AC_UL320_.jpg
https://www.amazon.com/Maybelline-Liquid-No-Skip-Waterproof-Eyeliner/dp/B09Y18197C/ref=sr_1_13?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-13,"Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner, Satin Finish, Pitch Brown",1 Count (Pack of 1),4.4 out of 5 stars,"54,036",$7.98,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sun, Nov 20|",B09Y18197C,https://m.media-amazon.com/images/I/61d3hXy5w7L._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTYwNTUzNTk3ODQ0OTgwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_24_pa_sp_search_thematic-asin_sspa%3Fcontent-id%3Damzn1.sym.4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%253Aamzn1.sym.4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3D3tegP%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-4a643ae4-6005-4b15-bc31-2c5125e2b25b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay, Waterproof, Fade-Proof Eye Makeup, Easy-to-Sharpen Liner Pencil, 100 All Day Grey, 0.045 Oz",Sponsored,4.2 out of 5 stars|4.3 out of 5 stars|4.2 out of 5 stars|4.2 out of 5 stars|3.8 out of 5 stars|4.3 out of 5 stars|4.4 out of 5 stars|4.1 out of 5 stars,"3,037|1,377|6,604|3,249|1,980|1,547|1,442|1,384",$6.93,"Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/21gvAoOh07L._SS200_.png"" height=""50px"" width=""50px""/> CarbonNeutral product by Natural Capital Partners|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/41Y2L-DZWfL._SS200_.png"" height=""50px"" width=""50px""/> Compact by Design (Certified by Amazon)|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/51vgBATI8mL._SS200_.jpg"" height=""50px"" width=""50px""/> Climate neutral by ClimatePartner|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/31OPjlesFNL._SS200_.png"" height=""50px"" width=""50px""/> EWG Verified",,https://m.media-amazon.com/images/I/71e8G5bExnL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/71xPNeVrX3L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/71dF+lm6GiS._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/41FM8RWIbNL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/71A2Lz0nUwL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/61dYGOGsTEL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/51OaFav2N+L._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png|||https://m.media-amazon.com/images/I/71ZWdIa7+NL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png||
https://aax-us-iad.amazon.com/x/c/RMX4AUfftaB25-0zRDTn6ggAAAGEgdrBZgEAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAEMb32/https://www.amazon.com/dp/B07W8JJ61X?pd_rd_i=B07W8JJ61X&pf_rd_p=b000e0a0-9e93-480f-bf78-a83c8136dfcb&pf_rd_r=ARRSYCGV8HX9451DSE1F&pd_rd_wg=ys4ue&pd_rd_w=syUkX&pd_rd_r=e5d94b31-39b8-43a8-9de3-78a25ade61bd,"Maybelline Hyper Easy Liquid Pen No-Skip Eyeliner, Satin Finish, Waterproof Formula, Eye Liner Makeup, Pitch Black, 0.018 Fl; Oz",Sponsored,4.4 out of 5 stars,"54,036",$7.98,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",,
,,,,,,,,
https://www.amazon.com/ColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine/dp/B01J1A3TFW/ref=sr_1_14?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-14,"Revlon ColorStay Pencil Eyeliner with Built-in Sharpener, Waterproof, Smudgeproof, Longwearing Eye Makeup with Ultra-Fine Tip, 201 Black, 2 Pack",2 Count (Pack of 1),4.6 out of 5 stars,"20,402",$10.72,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19|",B01J1A3TFW,https://m.media-amazon.com/images/I/81RRytp9-+L._AC_UL320_.jpg
https://www.amazon.com/Kiki-Precise-Liquid-Eyeliner-Pen/dp/B01F6B64ES/ref=sr_1_15?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-15,"kiki Superliner Liquid Eyeliner Pen Black, Smudge proof All Day Vegan Formula, Cruelty Free Smudge Proof All Day","FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19",3.8 out of 5 stars,309,$3.99,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Sat, Nov 19||Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B01F6B64ES,https://m.media-amazon.com/images/I/61-wP13lfzL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/Colorful-Colored-Eyeliner-Metallic-Waterproof/dp/B08Y96RZV9/ref=sr_1_16?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-16,"12Pcs Green Blue Brown White Colored Gel Glitter Eyeliner Pencils Pen Set Multicolor lapiz delineadores de colores para ojos contra el agua,Black Eye Liner Gel Pencil for Women Waterproof Smudge Proof",12 Count (Pack of 1),3.8 out of 5 stars,"2,093",$8.98,"FREE delivery Tue, Nov 22 on $25 of items shipped by AmazonOr fastest delivery Fri, Nov 18|",B08Y96RZV9,https://m.media-amazon.com/images/I/719HgRX2ngL._AC_UL320_.jpg
