docno,URL,text
d328,https://www.amazon.com/Bose-SoundLink-Micro-Bluetooth-speaker/dp/B0748N1BZD/ref=sr_1_37?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-37,
d329,https://www.amazon.com/Nefertaris-Natural-Egyptian-Eyeliner-Handmade/dp/B09KZRGDFZ/ref=sr_1_38?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-38,
d330,https://www.amazon.com/Happy-Holidays-Gift-Cards-Delivery/dp/B09B8GNV3B/ref=sr_1_39?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-39,
d331,https://www.amazon.com/LOreal-Paris-Voluminous-Smoldering-Sharpener/dp/B07QPM17KY/ref=sr_1_40?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-40,
d332,https://www.amazon.com/COVERGIRL-Perfect-Eyeliner-Blending-Precise/dp/B00CLASIBU/ref=sr_1_41?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-41,
d333,https://www.amazon.com/REVLON-Waterproof-Smudgeproof-Longwearing-Ultra-Fine/dp/B000H3EO3O/ref=sr_1_42?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-42,
d334,https://www.amazon.com/Maybelline-New-York-Colossal-Kajal/dp/B01B1KQ6N2/ref=sr_1_43?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-43,
d335,https://www.amazon.com/Rimmel-Kajal-Eyeliner-Black-Count/dp/B07NX6Q2B8/ref=sr_1_44?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-44,Rimmel Soft Kohl Kajal Eyeliner in Jet Black 2 Count (Pack of 1)
d336,https://www.amazon.com/Neutrogena-Eyeliner-Antioxidant-Water-Resistant-Smooth-Gliding/dp/B07JCYVRR4/ref=sr_1_45?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-45,
d337,https://www.amazon.com/Eyeliner-Lasting-Pigmented-Smudging-Gliding/dp/B00WT1USJQ/ref=sr_1_46?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-46,
d338,https://www.amazon.com/Neutrogena-Eyeliner-Antioxidant-Water-Resistant-Smooth-Gliding/dp/B07JDDXHLY/ref=sr_1_47?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-47,
d339,https://www.amazon.com/Rimmel-Scandaleyes-Waterproof-Kajal-Liner/dp/B07PDTTLKJ/ref=sr_1_48?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-48,
d340,https://www.amazon.com/Clinique-Kohl-Shaper-Black-0-04oz/dp/B00B5PFE8C/ref=sr_1_49?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-49,
d341,https://www.amazon.com/LOreal-Paris-Kohl-Eyeliner-Brown/dp/B005L8YITA/ref=sr_1_50?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-50,
d342,https://www.amazon.com/Black-Radiance-Appeal-Blending-Pencil/dp/B01FIL1O14/ref=sr_1_51?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-51,
d343,https://www.amazon.com/Annabelle-Kohl-Eyeliner-Blue-Grey/dp/B01B73R98Y/ref=sr_1_52?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-52,
d344,https://www.amazon.com/NYX-Mechanical-Pencil-Deep-Blue/dp/B005G9EA7E/ref=sr_1_53?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-53,
d345,https://www.amazon.com/Marcelle-Kohl-Eyeliner-Hypoallergenic-Fragrance-Free/dp/B015GRJJUI/ref=sr_1_54?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-54,
d346,https://www.amazon.com/Inner-Eye-Definer-Black-Navy/dp/B071P6D1JW/ref=sr_1_55?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-55,
d347,https://www.amazon.com/Smashbox-Always-Sharp-Waterproof-0-01Oz/dp/B00NFG6WWQ/ref=sr_1_56?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-56,Smashbox Always Sharp Waterproof Kohl Liner # Raven Plain 0.01 Oz
d348,https://www.amazon.com/Pretty-Vulgar-Eyeliner-Black-List/dp/B072YZ8V92/ref=sr_1_57?crid=1Y1FEZ82RDIGV&keywords=kohl&qid=1668625892&sprefix=kohl%2Caps%2C87&sr=8-57,Pretty Vulgar The Ink Gel Eyeliner
d349,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozODgyMjQ4NzE1OTA3NzI4OjE2Njg2MjU4OTI6c3BfYnRmOjIwMDA5MTk1ODYzMzg5ODo6MDo6&url=%2FLove-Luna-Period-Panties-LLU-330%2Fdp%2FB087TCNM6M%2Fref%3Dsr_1_58_sspa%3Fcrid%3D1Y1FEZ82RDIGV%26keywords%3Dkohl%26qid%3D1668625892%26sprefix%3Dkohl%252Caps%252C87%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Love Luna Lady Leaks Midi Brief Your everyday light bladder leaks brief Lady Leaks Midi Brief
d350,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozODgyMjQ4NzE1OTA3NzI4OjE2Njg2MjU4OTI6c3BfYnRmOjIwMDAyNTczODY4ODE0MTo6MDo6&url=%2FKing-Koil-Luxury-Raised-Mattress%2Fdp%2FB06XWG7H3S%2Fref%3Dsr_1_59_sspa%3Fcrid%3D1Y1FEZ82RDIGV%26keywords%3Dkohl%26qid%3D1668625892%26sprefix%3Dkohl%252Caps%252C87%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,King Koil Luxury Air Mattress Queen with Built-in Pump for Home Camping & Guests - 20” Queen Size Inflatable Airbed Luxury Double High Adjustable Blow Up Mattress Durable Portable Waterproof
d351,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozODgyMjQ4NzE1OTA3NzI4OjE2Njg2MjU4OTI6c3BfYnRmOjIwMDA5NzU4MDI4NTI3MTo6MDo6&url=%2FPalladio-Immortal-Lasting-Eyeliner-Royalty%2Fdp%2FB01N65MB1S%2Fref%3Dsr_1_60_sspa%3Fcrid%3D1Y1FEZ82RDIGV%26keywords%3Dkohl%26qid%3D1668625892%26sprefix%3Dkohl%252Caps%252C87%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Palladio Immortal Kajals Royalty
d352,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDUxNzkyNTI2MDE0MDA4OjE2Njg2MjU5MDg6c3BfYXRmOjIwMDEwNjQyNjAzNjgzMTo6MDo6&url=%2FColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine%2Fdp%2FB000H3I2JG%2Fref%3Dsr_1_1_sspa%3Fcrid%3D1JLQLYFE3MRQW%26keywords%3Deyeliner%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Pencil Eyeliner by Revlon ColorStay Eye Makeup with Built-in Sharpener Waterproof Smudgeproof Longwearing with Ultra-Fine Tip Black Brown 0.01 Oz Product Description
d353,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDUxNzkyNTI2MDE0MDA4OjE2Njg2MjU5MDg6c3BfYXRmOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1JLQLYFE3MRQW%26keywords%3Deyeliner%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Gel Eyeliner by Almay Waterproof Fade-Proof Eye Makeup Easy-to-Sharpen Liner Pencil 100 All Day Grey 0.045 Oz Meet Almay All-Day Intense Gel Eyeliner™, the versatile eye pencil that is fierce enough for bold eye looks, yet gentle enough for sensitive eyes and contact lens wearers. It is even suitable for use on the waterline! From the outside, this easy-to-use eyeliner looks like an ordinary eye makeup pencil; however, the color is as intense as a liquid liner, gliding smoothly and effortlessly onto lids without skipping or tugging, and dries instantly. This means you can confidently create stylish looks from a classic smoky eye to a trendy cat eye, all without concerns about smudging or fading color. Available in six beautiful, creamy shades and a travel-friendly size for application anywhere, anytime. What’s more, because we love the environment as much as we love your delicate eyes, this product is Environmental Working Group (EWG) verified, plus the barrel is made from 85% recycled paper. Formulated without added parabens, phthalates, SLS, mineral oil, DMDM Hydantoin, formaldehydes, and Triclosan. As always, hypoallergenic. Ophthalmologist tested. Clean. Cruelty free. Fragrance free."
d354,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDUxNzkyNTI2MDE0MDA4OjE2Njg2MjU5MDg6c3BfYXRmOjIwMDEwNjIwMDg2NDEzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-HighPerforming-EasytoSharpen%2Fdp%2FB08MRZFQ23%2Fref%3Dsr_1_3_sspa%3Fcrid%3D1JLQLYFE3MRQW%26keywords%3Deyeliner%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Gel Eyeliner by Almay Waterproof Fade-Proof Eye Makeup Easy-to-Sharpen Liner Pencil 110 Rich Black 0.028 Oz Meet Almay All-Day Intense Gel Eyeliner™, the versatile eye pencil that is fierce enough for bold eye looks, yet gentle enough for sensitive eyes and contact lens wearers. It is even suitable for use on the waterline! From the outside, this easy-to-use eyeliner looks like an ordinary eye makeup pencil; however, the color is as intense as a liquid liner, gliding smoothly and effortlessly onto lids without skipping or tugging, and dries instantly. This means you can confidently create stylish looks from a classic smoky eye to a trendy cat eye, all without concerns about smudging or fading color. Available in six beautiful, creamy shades and a travel-friendly size for application anywhere, anytime. What’s more, because we love the environment as much as we love your delicate eyes, this product is Environmental Working Group (EWG) verified, plus the barrel is made from 85% recycled paper. Formulated without added parabens, phthalates, SLS, mineral oil, DMDM Hydantoin, formaldehydes, and Triclosan. As always, hypoallergenic. Ophthalmologist tested. Clean. Cruelty free. Fragrance free."
d355,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDUxNzkyNTI2MDE0MDA4OjE2Njg2MjU5MDg6c3BfYXRmOjIwMDA2NDc4MjMwODA5ODo6MDo6&url=%2FMaybelline-Liquid-No-Skip-Waterproof-Eyeliner%2Fdp%2FB09Y18197C%2Fref%3Dsr_1_4_sspa%3Fcrid%3D1JLQLYFE3MRQW%26keywords%3Deyeliner%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner Satin Finish Pitch Brown Introducing the liquid liner minus the skips, slips, gaps and struggle. Liquid Liner goes Hyper Easy. With its Hyper Easy Brush Tip, it delivers the smoothest glide, fitting to the shape of your eye. The revolutionary flex tip brush and custom hexagonal grip gives optimal control and easy, stable application. Available in Pitch Black and Pitch Brown, it lasts up to 24 hours with intense color that doesn’t smudge."
d356,https://www.amazon.com/NYX-PROFESSIONAL-MAKEUP-Waterproof-Eyeliner/dp/B074Y8LM6T/ref=sr_1_5?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-5,
d357,https://www.amazon.com/NYX-Mechanical-Eye-Pencil-Black/dp/B005G9E9AW/ref=sr_1_6?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-6,
d358,https://www.amazon.com/Maybelline-Eyestudio-Master-Precise-Eyeliner/dp/B07FYMBCS5/ref=sr_1_7?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-7,Maybelline Eyestudio Master Precise All Day Waterproof Liquid Eyeliner Black 1 Count
d359,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay Waterproof Fade-Proof Eye Makeup Easy-to-Sharpen Liner Pencil 100 All Day Grey 0.045 Oz Meet Almay All-Day Intense Gel Eyeliner™, the versatile eye pencil that is fierce enough for bold eye looks, yet gentle enough for sensitive eyes and contact lens wearers. It is even suitable for use on the waterline! From the outside, this easy-to-use eyeliner looks like an ordinary eye makeup pencil; however, the color is as intense as a liquid liner, gliding smoothly and effortlessly onto lids without skipping or tugging, and dries instantly. This means you can confidently create stylish looks from a classic smoky eye to a trendy cat eye, all without concerns about smudging or fading color. Available in six beautiful, creamy shades and a travel-friendly size for application anywhere, anytime. What’s more, because we love the environment as much as we love your delicate eyes, this product is Environmental Working Group (EWG) verified, plus the barrel is made from 85% recycled paper. Formulated without added parabens, phthalates, SLS, mineral oil, DMDM Hydantoin, formaldehydes, and Triclosan. As always, hypoallergenic. Ophthalmologist tested. Clean. Cruelty free. Fragrance free."
d360,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay Waterproof Fade-Proof Eye Makeup Easy-to-Sharpen Liner Pencil 100 All Day Grey 0.045 Oz Meet Almay All-Day Intense Gel Eyeliner™, the versatile eye pencil that is fierce enough for bold eye looks, yet gentle enough for sensitive eyes and contact lens wearers. It is even suitable for use on the waterline! From the outside, this easy-to-use eyeliner looks like an ordinary eye makeup pencil; however, the color is as intense as a liquid liner, gliding smoothly and effortlessly onto lids without skipping or tugging, and dries instantly. This means you can confidently create stylish looks from a classic smoky eye to a trendy cat eye, all without concerns about smudging or fading color. Available in six beautiful, creamy shades and a travel-friendly size for application anywhere, anytime. What’s more, because we love the environment as much as we love your delicate eyes, this product is Environmental Working Group (EWG) verified, plus the barrel is made from 85% recycled paper. Formulated without added parabens, phthalates, SLS, mineral oil, DMDM Hydantoin, formaldehydes, and Triclosan. As always, hypoallergenic. Ophthalmologist tested. Clean. Cruelty free. Fragrance free."
d361,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjQyNjAzNjgzMTo6MTo6&url=%2FColorStay-Waterproof-Smudgeproof-Longwearing-Ultra-Fine%2Fdp%2FB000H3I2JG%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB000H3I2JG%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-2-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Pencil Eyeliner by Revlon ColorStay Eye Makeup with Built-in Sharpener Waterproof Smudgeproof Longwearing with Ultra-Fine Tip Black Brown 0.01 Oz Product Description
d362,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAyMjA5MjQxMzg4MTo6Mjo6&url=%2FLOr%25C3%25A9al-Paris-Makeup-Infallible-Eyeliner%2Fdp%2FB004BDVF6A%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB004BDVF6A%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-3-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,L'Oreal Paris Makeup Infallible Never Fail Original Mechanical Pencil Eyeliner with Built in Sharpener Black 1 Count Product Description
d363,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA2NDc4MjMwODA5ODo6Mzo6&url=%2FMaybelline-Liquid-No-Skip-Waterproof-Eyeliner%2Fdp%2FB09Y18197C%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB09Y18197C%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-4-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner Satin Finish Pitch Brown Introducing the liquid liner minus the skips, slips, gaps and struggle. Liquid Liner goes Hyper Easy. With its Hyper Easy Brush Tip, it delivers the smoothest glide, fitting to the shape of your eye. The revolutionary flex tip brush and custom hexagonal grip gives optimal control and easy, stable application. Available in Pitch Black and Pitch Brown, it lasts up to 24 hours with intense color that doesn’t smudge."
d364,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDQ1MDQ1NTEyNzYyODIwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA1NjQxMTU2ODA5ODo6NDo6&url=%2FPalladio-Retractable-Waterproof-Pigmented-Application%2Fdp%2FB000E9FY1W%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB000E9FY1W%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3DnIkJO%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-5-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Palladio Retractable Waterproof Eyeliner Richly Pigmented Color and Creamy Slip Twist Up Pencil Eye Liner Smudge Proof Long Lasting Application All Day Wear No Sharpener Required Olive
d365,https://www.amazon.com/Stila-Waterproof-Liquid-Liner-Intense/dp/B0031NNE56/ref=sr_1_8?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-8,
d366,https://www.amazon.com/l-f-Cosmetics-retractable-eyeliner-waterproof/dp/B07MWSXPT1/ref=sr_1_9?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-9,
d367,https://www.amazon.com/wild-Breakup-Proof-Liquid-Eyeliner-Black/dp/B082YQ8TXR/ref=sr_1_10?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-10,
d368,https://www.amazon.com/Wet-Wild-Megaliner-Liquid-Eyeliner/dp/B01D8BUHN2/ref=sr_1_11?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-11,Wet n Wild MegaLiner Liquid Eyeliner Black Black
d369,https://www.amazon.com/NYX-Mechanical-Eye-Pencil-White/dp/B005G9E98O/ref=sr_1_12?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-12,
d370,https://www.amazon.com/Maybelline-Liquid-No-Skip-Waterproof-Eyeliner/dp/B09Y18197C/ref=sr_1_13?crid=1JLQLYFE3MRQW&keywords=eyeliner&qid=1668625908&sprefix=eyeliner%2Caps%2C91&sr=8-13,Maybelline Hyper Easy Liquid Pen No-Skip Waterproof Eyeliner Satin Finish Pitch Brown
d371,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTYwNTUzNTk3ODQ0OTgwOjE2Njg2MjU5MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDEwNjIwMTEwMzYzMTo6MDo6&url=%2FAlmay-Longlasting-Waterproof-Fade-Proof-High-Performing%2Fdp%2FB08MS6VKR1%2Fref%3Dsxin_24_pa_sp_search_thematic-asin_sspa%3Fcontent-id%3Damzn1.sym.4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%253Aamzn1.sym.4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%26crid%3D1JLQLYFE3MRQW%26cv_ct_cx%3Deyeliner%26keywords%3Deyeliner%26pd_rd_i%3DB08MS6VKR1%26pd_rd_r%3De5d94b31-39b8-43a8-9de3-78a25ade61bd%26pd_rd_w%3D3tegP%26pd_rd_wg%3Dys4ue%26pf_rd_p%3D4228d1d7-b9a2-4dcc-9504-1ef42bcf486a%26pf_rd_r%3DARRSYCGV8HX9451DSE1F%26qid%3D1668625908%26sprefix%3Deyeliner%252Caps%252C91%26sr%3D1-1-4a643ae4-6005-4b15-bc31-2c5125e2b25b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Gel Eyeliner by Almay Waterproof Fade-Proof Eye Makeup Easy-to-Sharpen Liner Pencil 100 All Day Grey 0.045 Oz Meet Almay All-Day Intense Gel Eyeliner™, the versatile eye pencil that is fierce enough for bold eye looks, yet gentle enough for sensitive eyes and contact lens wearers. It is even suitable for use on the waterline! From the outside, this easy-to-use eyeliner looks like an ordinary eye makeup pencil; however, the color is as intense as a liquid liner, gliding smoothly and effortlessly onto lids without skipping or tugging, and dries instantly. This means you can confidently create stylish looks from a classic smoky eye to a trendy cat eye, all without concerns about smudging or fading color. Available in six beautiful, creamy shades and a travel-friendly size for application anywhere, anytime. What’s more, because we love the environment as much as we love your delicate eyes, this product is Environmental Working Group (EWG) verified, plus the barrel is made from 85% recycled paper. Formulated without added parabens, phthalates, SLS, mineral oil, DMDM Hydantoin, formaldehydes, and Triclosan. As always, hypoallergenic. Ophthalmologist tested. Clean. Cruelty free. Fragrance free."
d372,https://aax-us-iad.amazon.com/x/c/RMX4AUfftaB25-0zRDTn6ggAAAGEgdrBZgEAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAEMb32/https://www.amazon.com/dp/B07W8JJ61X?pd_rd_i=B07W8JJ61X&pf_rd_p=b000e0a0-9e93-480f-bf78-a83c8136dfcb&pf_rd_r=ARRSYCGV8HX9451DSE1F&pd_rd_wg=ys4ue&pd_rd_w=syUkX&pd_rd_r=e5d94b31-39b8-43a8-9de3-78a25ade61bd,
